Athlete ID,Athlete Name,Event Name,Category,Age,Gender,Converted to Standard Units,Mean,Median,Standard Deviation,Best Score,Slope,Qualification Standard,Medal Standard,LR_Mean_Qualify,LR_Mean_Medal,LR_Median_Qualify,LR_Median_Medal,LR_Best_Qualify,LR_Best_Medal,Bayes_Mean_Qualify,Bayes_Mean_Medal,Bayes_Median_Qualify,Bayes_Median_Medal,Bayes_Best_Qualify,Bayes_Best_Medal,RF_Mean_Qualify,RF_Mean_Medal,RF_Median_Qualify,RF_Median_Medal,RF_Best_Qualify,RF_Best_Medal,GB_Mean_Qualify,GB_Mean_Medal,GB_Median_Qualify,GB_Median_Medal,GB_Best_Qualify,GB_Best_Medal,MC_Mean_Qualify,MC_Mean_Medal,MC_Median_Qualify,MC_Median_Medal,MC_Best_Qualify,MC_Best_Medal,cleaning_issues,performance_flag_ok
AT_BO_KA_2813,Bopanna Kalappa Thelap,Men's 800m,Track,20.0,Male,"112.870, 112.420",112.645,112.645,0.3181980515339534,112.42,-0.45,104.7,101.2,58.1,48.3,58.1,48.3,58.6,48.9,36.6,26.2,36.6,26.2,36.6,26.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BO_TH_2814,Bopanna Thelapanda,Men's 800m,Track,20.0,Male,"111.400, 113.980, 112.190",112.52333333333333,112.19,1.3219051907505843,111.4,0.395,104.7,101.2,31.1,23.6,31.8,24.2,33.5,25.7,25.9,15.6,25.9,15.6,25.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BR_DE_2815,Braham Dev,Men's 400m,Track,26.0,Male,50.670,50.67,50.67,,50.67,,45.0,43.44,33.5,25.0,33.5,25.0,33.5,25.0,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BU_KA_2816,Budde Karthik,Men's 400m,Track,,Male,48.740,48.74,48.74,,48.74,,45.0,43.44,39.7,31.1,39.7,31.1,39.7,31.1,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,94.1,94.3,94.1,94.3,94.1,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BU_BA_2817,Buddhadeb Bauri,Men's 400m,Track,21.0,Male,"47.920, 48.920, 48.380",48.406666666666666,48.38,0.5005330491918923,47.92,0.23,45.0,43.44,31.2,23.4,31.3,23.6,33.6,25.5,26.0,15.6,26.0,15.6,26.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BU_SR_2819,Bukkya Sreekanth Naik,Men's 400m,Track,20.0,Male,"50.180, 50.210, 49.840",50.07666666666668,50.18,0.2055075018906429,49.84,-0.17,45.0,43.44,48.1,38.0,47.5,37.4,49.4,39.3,36.6,26.1,36.6,26.1,36.6,26.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BU_XX_2820,Bupender,Men's 100m,Track,21.0,Male,"11.200, 11.260",11.23,11.23,0.0424264068711925,11.2,0.06,10.0,9.79,23.1,19.0,23.1,19.0,23.6,19.5,26.2,15.7,26.2,15.7,26.2,15.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_BU_XX_2820,Bupender,Men's 200m,Track,21.0,Male,22.940,22.94,22.94,,22.94,,20.16,19.62,30.8,24.5,30.8,24.5,30.8,24.5,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_C_R_2821,C R Vibin Raj,Men's 100m,Track,25.0,Male,"11.010, 11.170",11.09,11.09,0.1131370849898477,11.01,0.16,10.0,9.79,24.5,20.3,24.5,20.3,26.0,21.6,26.0,15.6,26.0,15.6,26.0,15.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_C_R_2821,C R Vibin Raj,Men's 200m,Track,25.0,Male,"22.590, 22.510",22.55,22.55,0.0565685424949225,22.51,-0.08,20.16,19.62,47.0,39.2,47.0,39.2,47.5,39.7,36.7,26.2,36.7,26.2,36.7,26.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_PA_2822,Chahat Pawar,Men's 400m,Track,21.0,Male,55.520,55.52,55.52,,55.52,,45.0,43.44,14.4,9.7,14.4,9.7,14.4,9.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_VI_2823,Chaitanya Vilas Holgare,Men's 1500m,Track,26.0,Male,"231.370, 231.370",231.37,231.37,0.0,231.37,0.0,213.5,208.24,43.7,36.9,43.7,36.9,43.7,36.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_VI_2823,Chaitanya Vilas Holgare,Men's 800m,Track,26.0,Male,"115.550, 115.550, 119.600",116.9,115.55,2.338268590217985,115.55,2.025,104.7,101.2,21.4,15.5,23.6,17.3,23.6,17.3,25.7,15.4,25.7,15.4,25.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_SU_2825,Challa Suresh,Men's 1500m,Track,22.0,Male,251.350,251.35,251.35,,251.35,,213.5,208.24,23.0,18.1,23.0,18.1,23.0,18.1,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_HO_2826,Chand Hooda,Men's Hammer Throw,Throw,26.0,Male,"58.22, 58.22, 55.41",57.28333333333333,58.22,1.6223542564228497,58.22,-1.405,78.2,79.97,5.2,4.4,5.8,5.0,5.8,5.0,25.5,15.3,25.5,15.3,25.5,15.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_AA_2828,Chandhini Aahla Sarima,Women's Javelin Throw,Throw,15.0,Female,"31.39, 28.77",30.08,30.08,1.852619766708754,31.39,-2.62,64.0,63.93,0.3,0.3,0.3,0.3,0.3,0.3,22.3,13.4,22.3,13.4,22.3,13.4,0.0,0.0,0.0,0.0,0.0,0.0,84.1,84.1,84.1,84.1,85.2,85.2,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_C_2829,Chanthini C,Women's 800m,Track,23.0,Female,"135.480, 135.480",135.48,135.48,0.0,135.48,0.0,119.3,117.15,31.3,26.9,31.3,26.9,31.3,26.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_DH_2830,Charmi Dholakiya,Women's 100m,Track,16.0,Female,13.600,13.6,13.6,,13.6,,11.07,10.87,13.6,11.2,13.6,11.2,13.6,11.2,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,93.3,93.5,93.3,93.5,93.3,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_SH_2831,Charu Shoukeen,Women's 100m,Track,27.0,Female,"13.170, 12.300, 12.270, 12.270",12.502499999999998,12.285,0.4452246623896745,12.27,-0.273,11.07,10.87,36.0,31.3,40.6,35.7,41.0,36.0,35.4,25.3,35.4,25.3,35.4,25.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.3,0.1,1.6,0.4,1.8,0.4,,True
AT_CH_SH_2831,Charu Shoukeen,Women's 200m,Track,27.0,Female,25.680,25.68,25.68,,25.68,,22.57,22.08,30.8,25.6,30.8,25.6,30.8,25.6,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_XX_2832,Chatru,"Women's 10,000m",Track,24.0,Female,"2318.720, 2318.720",2318.72,2318.72,0.0,2318.72,0.0,1840.0,1844.33,11.4,11.7,11.4,11.7,11.4,11.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_DI_2833,Chaudhary Divyk Haribh,Men's Javelin Throw,Throw,14.0,Male,32.17,32.17,32.17,,32.17,,85.5,89.45,0.2,0.2,0.2,0.2,0.2,0.2,21.0,14.0,21.0,14.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,62.0,62.6,62.0,62.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_VE_2834,Cheemala Veda Sri,Women's Javelin Throw,Throw,15.0,Female,"25.11, 26.58",25.845,25.845,1.039446968344224,26.58,1.47,64.0,63.93,0.4,0.4,0.4,0.4,0.5,0.5,31.9,22.8,31.9,22.8,31.9,22.8,0.0,0.0,0.0,0.0,0.0,0.0,86.5,86.5,86.5,86.5,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_YA_2835,Chhavi Yadav,Women's 3000m Steeplechase,Track,,Female,623.450,623.45,623.45,,623.45,,563.0,533.34,34.2,22.2,34.2,22.2,34.2,22.2,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,93.9,94.2,93.9,94.2,93.9,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_VE_2836,Chinnipilli Ven Ramana,Men's 110m Hurdles,Track,20.0,Male,15.680,15.68,15.68,,15.68,,13.27,13.09,22.2,19.5,22.2,19.5,22.2,19.5,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_XX_2837,Chinta,Women's 3000m Steeplechase,Track,,Female,"663.820, 663.820, 642.100",656.58,663.82,12.540047846798688,642.1,-10.86,563.0,533.34,28.4,17.3,25.9,15.5,33.7,21.4,32.6,23.3,32.6,23.3,32.6,23.3,0.0,0.0,0.0,0.0,0.0,0.0,94.0,93.7,94.0,93.6,94.1,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_CH_2839,Chirag Chirag,Men's 100m,Track,27.0,Male,"10.940, 10.810, 10.940, 10.810",10.875,10.875,0.0750555349946507,10.81,-0.026,10.0,9.79,54.0,47.9,54.0,47.9,55.7,49.6,36.5,26.1,36.5,26.1,36.5,26.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_M_2840,Chirag M L,Men's Javelin Throw,Throw,15.0,Male,36.43,36.43,36.43,,36.43,,85.5,89.45,0.5,0.4,0.5,0.4,0.5,0.4,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,86.2,87.0,86.2,87.0,86.2,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_RA_2842,Chotu Rajak,Men's Shot Put,Throw,17.0,Male,"12.34, 12.37",12.355,12.355,0.0212132034355953,12.37,0.03,21.5,22.15,3.5,3.0,3.5,3.0,3.5,3.0,33.2,23.7,33.2,23.7,33.2,23.7,0.0,0.0,0.0,0.0,0.0,0.0,91.8,91.6,91.8,91.6,91.8,91.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_SH_2843,Chukka Shailaja,Women's 100m,Track,18.0,Female,"13.050, 12.960, 12.430, 12.660",12.775,12.81,0.2840774542268365,12.43,-0.17,11.07,10.87,30.2,26.0,29.6,25.4,36.8,32.3,32.5,23.2,32.5,23.2,32.5,23.2,0.0,0.0,0.0,0.0,0.0,0.0,94.1,94.0,94.1,94.0,94.2,94.1,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_SH_2843,Chukka Shailaja,Women's 200m,Track,18.0,Female,"26.170, 25.870",26.020000000000003,26.020000000000003,0.212132034355966,25.87,-0.3,22.57,22.08,33.4,28.1,33.4,28.1,34.9,29.5,33.0,23.6,33.0,23.6,33.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,94.1,94.0,94.1,94.0,94.2,94.1,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_SH_2844,Dada Shingade,Men's 1500m,Track,22.0,Male,"237.170, 235.610",236.39,236.39,1.1030865786509856,235.61,-1.56,213.5,208.24,49.4,42.2,49.4,42.2,50.3,43.1,36.6,26.1,36.6,26.1,36.6,26.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_DI_2845,Daish Dilipbha Makvaa,Men's Discus Throw,Throw,20.0,Male,44.49,44.49,44.49,,44.49,,67.2,69.97,5.6,4.3,5.6,4.3,5.6,4.3,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_GA_2846,Daksh Gaikwad,Men's High Jump,Jump,17.0,Male,"1.65, 1.83, 1.8",1.76,1.8,0.0964365076099296,1.83,0.075,2.33,2.36,11.4,10.5,13.4,12.3,15.0,13.8,31.4,22.4,31.5,22.5,31.5,22.5,95.0,95.0,95.0,95.0,95.0,95.0,93.3,93.2,93.4,93.4,93.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_SA_2847,Danish Saifi,Men's 1500m,Track,25.0,Male,"233.780, 233.780",233.78,233.78,0.0,233.78,0.0,213.5,208.24,40.9,34.2,40.9,34.2,40.9,34.2,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_SA_2847,Danish Saifi,Men's 5000m,Track,25.0,Male,856.280,856.28,856.28,,856.28,,785.0,793.66,41.9,45.0,41.9,45.0,41.9,45.0,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_VA_2848,Darshanbhai Vag Sanjay,Men's 400m,Track,17.0,Male,53.990,53.99,53.99,,53.99,,45.0,43.44,17.4,12.1,17.4,12.1,17.4,12.1,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,93.4,93.7,93.4,93.7,93.4,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DA_GA_2850,Daudbhai Gamit,Men's 1500m,Track,25.0,Male,"237.960, 237.960",237.96,237.96,0.0,237.96,0.0,213.5,208.24,36.1,29.8,36.1,29.8,36.1,29.8,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_PA_2851,Debasis Pattnaik,Men's 800m,Track,,Male,"114.620, 115.200, 112.600, 115.200, 114.320",114.388,114.62,1.0693549457500098,112.6,-0.06,104.7,101.2,47.1,38.2,46.5,37.7,51.1,42.3,32.9,23.5,32.9,23.5,32.9,23.5,0.0,0.0,0.0,0.0,0.0,0.0,94.4,94.2,94.4,94.2,94.4,94.3,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_MO_2852,Debastuti Mohanty,Men's Javelin Throw,Throw,16.0,Male,"58.8, 57.96, 44.57",53.77666666666666,57.96,7.984261602260617,58.8,-7.115,85.5,89.45,0.8,0.6,1.4,1.0,1.5,1.1,20.2,12.1,20.5,12.3,20.5,12.3,0.0,0.0,0.0,0.0,0.0,0.0,88.7,87.8,90.0,89.2,90.2,89.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_XX_2854,DeepaK,Women's 100m Hurdles,Track,21.0,Female,18.700,18.7,18.7,,18.7,,12.77,12.34,1.6,1.0,1.6,1.0,1.6,1.0,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7,98.2,99.7,98.2,99.7,98.2,0.0,0.0,0.0,0.0,0.0,0.0,100mh_range,False
AT_DE_JA_2855,Deepak Jangra,Men's 100m,Track,17.0,Male,"11.230, 11.310",11.27,11.27,0.0565685424949244,11.23,0.08,10.0,9.79,20.0,16.5,20.0,16.5,20.7,17.0,23.6,14.2,23.6,14.2,23.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,93.8,93.6,93.8,93.6,93.8,93.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_KU_2856,Deepak Kumar,Men's 1500m,Track,21.0,Male,240.090,240.09,240.09,,240.09,,213.5,208.24,33.8,27.6,33.8,27.6,33.8,27.6,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_KU_2856,Deepak Kumar,Men's 5000m,Track,21.0,Male,"901.290, 890.170",895.73,895.73,7.863027406794452,890.17,-11.12,785.0,793.66,39.7,42.8,39.7,42.8,41.4,44.6,36.4,26.0,36.4,26.0,36.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_MU_2857,Deepak Munda,Men's Long Jump,Jump,18.0,Male,"6.87, 6.53",6.7,6.7,0.240416305603426,6.87,-0.34,8.27,8.36,9.0,8.3,9.0,8.3,10.9,10.1,22.9,13.7,22.9,13.7,22.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,93.1,93.0,93.1,93.0,93.3,93.2,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_RA_2858,Deepak Ramchand,Men's 400m,Track,20.0,Male,"50.970, 51.250",51.11,51.11,0.1979898987322341,50.97,0.28,45.0,43.44,20.8,14.8,20.8,14.8,21.4,15.3,26.1,15.7,26.1,15.7,26.1,15.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_RO_2859,Deepak Rohilla,Men's 400m,Track,22.0,Male,"47.590, 48.420, 48.470",48.16,48.42,0.4942671342502934,47.59,0.44,45.0,43.44,32.4,24.5,31.2,23.4,35.3,27.0,26.0,15.6,26.0,15.6,26.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_SI_2860,Deepak Singh,Men's 400m,Track,,Male,"47.840, 47.410",47.625,47.625,0.3040559159102202,47.41,-0.43,45.0,43.44,55.8,46.9,55.8,46.9,56.9,48.0,33.0,23.6,33.0,23.6,33.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,94.5,94.4,94.5,94.4,94.5,94.4,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_TO_2861,Deepak Toppo,Men's 100m,Track,18.0,Male,"11.540, 11.520",11.53,11.53,0.0141421356237306,11.52,-0.02,10.0,9.79,34.9,29.7,34.9,29.7,35.1,29.9,33.2,23.7,33.2,23.7,33.2,23.7,0.0,0.0,0.0,0.0,0.0,0.0,94.2,94.1,94.2,94.1,94.2,94.1,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's 100m Hurdles,Track,,Female,15.700,15.7,15.7,,15.7,,12.77,12.34,13.5,9.3,13.5,9.3,13.5,9.3,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,93.1,93.5,93.1,93.5,93.1,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's 800m,Track,,Female,146.730,146.73,146.73,,146.73,,119.3,117.15,13.5,11.1,13.5,11.1,13.5,11.1,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,93.3,93.5,93.3,93.5,93.3,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's Heptathlon,Combined,,Female,4599,4599.0,4599.0,,4599.0,,6480.0,6844.0,7.9,5.5,7.9,5.5,7.9,5.5,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,92.5,92.9,92.5,92.9,92.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's High Jump,Jump,,Female,1.54,1.54,1.54,,1.54,,1.97,1.99,14.9,13.9,14.9,13.9,14.9,13.9,28.5,19.0,28.5,19.0,28.5,19.0,95.0,95.0,95.0,95.0,95.0,95.0,93.5,93.5,93.5,93.5,93.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's Javelin Throw,Throw,,Female,30.49,30.49,30.49,,30.49,,64.0,63.93,0.8,0.8,0.8,0.8,0.8,0.8,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6,88.6,88.6,88.6,88.6,88.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's Long Jump,Jump,,Female,5.4,5.4,5.4,,5.4,,6.86,6.98,15.6,13.9,15.6,13.9,15.6,13.9,28.5,19.0,28.5,19.0,28.5,19.0,95.0,76.0,95.0,76.0,95.0,76.0,93.6,93.5,93.6,93.5,93.6,93.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_S_2864,Deepika S,Women's Shot Put,Throw,,Female,10.55,10.55,10.55,,10.55,,18.8,19.86,1.9,1.4,1.9,1.4,1.9,1.4,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,90.1,90.7,90.1,90.7,90.1,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_LA_2867,Dev Lal,Men's Shot Put,Throw,16.0,Male,10.52,10.52,10.52,,10.52,,21.5,22.15,0.9,0.8,0.9,0.8,0.9,0.8,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,88.6,89.0,88.6,89.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_BH_2869,Devak Bhushan,Men's High Jump,Jump,17.0,Male,"2.04, 1.88, 1.92, 2, 1.8",1.928,1.92,0.0954986910905065,2.04,-0.036,2.33,2.36,9.3,8.5,9.0,8.2,14.5,13.2,22.6,13.5,22.6,13.5,22.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,93.1,93.0,93.1,93.0,93.5,93.4,0.0,0.0,0.0,0.0,0.1,0.0,,True
AT_DE_SI_2870,Devarakonda Sindhur,Men's 800m,Track,22.0,Male,114.200,114.2,114.2,,114.2,,104.7,101.2,42.0,32.9,42.0,32.9,42.0,32.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_SI_2872,Devender Singh,Men's Half-Marathon Race Walk,Road,,Male,"5185.000, NaN",,,,5185.0,,10644.0,10282.0,0.0,0.0,0.0,0.0,0.9,1.1,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,89.4,0.0,0.0,0.0,0.0,0.0,0.0,missing_mean,False
AT_DE_SA_2874,Devid Sahu,Men's 100m,Track,22.0,Male,11.310,11.31,11.31,,11.31,,10.0,9.79,32.3,27.2,32.3,27.2,32.3,27.2,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_SA_2874,Devid Sahu,Men's 200m,Track,22.0,Male,"22.880, 23.290, 22.330, 22.380",22.72,22.63,0.4539456648836587,22.33,-0.246,20.16,19.62,40.4,33.0,41.5,34.0,45.2,37.6,36.0,25.7,36.0,25.7,36.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_RE_RA_2876,Renu Rani,Women's 1500m,Track,,Female,287.900,287.9,287.9,,287.9,,242.5,232.56,19.2,12.6,19.2,12.6,19.2,12.6,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,93.4,93.7,93.4,93.7,93.4,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_SI_2877,Devinder Singh,Men's Shot Put,Throw,,Male,17.58,17.58,17.58,,17.58,,21.5,22.15,20.0,16.5,20.0,16.5,20.0,16.5,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8,93.6,93.8,93.6,93.8,93.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DE_MA_2879,Devyaniba Mahendras,Women's 400m,Track,23.0,Female,"53.350, 53.670",53.510000000000005,53.510000000000005,0.2262741699796929,53.35,0.32,50.95,48.53,38.5,26.8,38.5,26.8,39.3,27.5,26.1,15.7,26.1,15.7,26.1,15.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DH_SU_2880,Dhairya Suryarao,Men's Javelin Throw,Throw,15.0,Male,15.57,15.57,15.57,,15.57,,85.5,89.45,0.0,0.0,0.0,0.0,0.0,0.0,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,71.6,72.3,71.6,72.3,71.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_DH_PA_2881,Dhairyasheel Patil,Men's 110m Hurdles,Track,19.0,Male,"14.160, 13.660, 13.930",13.916666666666666,13.93,0.2502665245959461,13.66,-0.115,13.27,13.09,61.2,57.4,60.9,57.2,65.9,62.4,36.1,25.8,36.1,25.8,36.1,25.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,1.7,0.3,2.0,0.4,14.4,4.5,,True
